"id","interviewdate","comscore_raw","comscore","pop_groups","Quintile","type","lat","lon","living_conditions_score","living_conditions_category"
5467,"2024-01-26",0.122474835316836,75.4199681935025,"IDPs","Richest","rms",9.1022893,28.5556977,3,"Good"
5468,"2024-01-24",0.0493826774028579,44.7494313084115,"IDPs","Richest","rms",9.1235934,28.3619804,3,"Good"
5470,"2024-01-25",0.111606338678302,70.8593882824542,"IDPs","Richest","rms",9.1023431,28.5560075,3,"Good"
5472,"2024-01-26",0.0576197079725749,48.2058096275391,"IDPs","Richest","rms",9.1023557,28.5558285,2,"Good"
5473,"2024-01-29",0.0493826774028579,44.7494313084115,"IDPs","Richest","rms",9.2192281,28.4029794,3,"Good"
5474,"2024-01-29",0.0614259668754848,49.8029714491027,"IDPs","Richest","rms",9.2180052,28.4042691,3,"Good"
5476,"2024-01-29",0.0802756219307123,57.7125619871601,"IDPs","Richest","rms",9.2186436,28.4022481,3,"Good"
5477,"2024-01-29",0.064936878079714,51.2762010630966,"IDPs","Richest","rms",9.2187555,28.4021398,1,"Poor"
5478,"2024-01-24",0.0651538398444761,51.3672413880604,"IDPs","Richest","rms",9.1231635,28.3616932,2,"Good"
5505,"2024-01-25",-0.0499300262681375,3.07637050366453,"IDPs","Poorest","rms",9.2010784,28.5922645,2,"Good"
5551,"2024-01-29",0.0702824601121622,53.5192853498054,"Refugee returnees","Richest","rms",9.218731,28.4026462,1,"Poor"
5560,"2024-01-29",0.0684105693826323,52.7338126629479,"IDPs","Richest","rms",9.2187267,28.4026345,2,"Good"
5567,"2024-01-25",0.0585726344883827,48.605671509935,"IDPs","Richest","rms",9.2004912,28.5913472,2,"Good"
5585,"2024-01-23",0.0684105693826323,52.7338126629479,"IDPs","Richest","rms",9.1233049,28.3600971,2,"Good"
5586,"2024-01-23",0.110154741045832,70.2502767170061,"IDPs","Richest","rms",9.1234135,28.3587076,2,"Good"
5599,"2024-01-21",0.0240269309410083,34.1097898023772,"IDPs","Richest","rms",9.0740674,28.4093189,1,"Poor"
5601,"2024-01-20",0.0327019376028686,37.7499492858902,"IDPs","Richest","rms",9.0718426,28.4086389,1,"Poor"
5620,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1243141,28.3685461,1,"Poor"
5621,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1243208,28.3679794,1,"Poor"
5622,"2024-01-29",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1240517,28.3684229,2,"Good"
5626,"2024-01-19",0.0263367977626816,35.0790436536201,"IDPs","Richest","rms",9.1053714,28.5582038,1,"Poor"
5627,"2024-01-16",0.0585265330337404,48.58632666631,"IDPs","Richest","rms",9.0011201,28.3359662,0,"Poor"
5629,"2024-01-19",0.0591533078060186,48.8493305140611,"IDPs","Richest","rms",9.1051278,28.557822,0,"Poor"
5630,"2024-01-19",0.0450666828143827,42.9383769490988,"IDPs","Richest","rms",9.1051194,28.557741,1,"Poor"
5631,"2024-01-19",0.0156397369384042,30.5904007138511,"Refugee returnees","Fourth","rms",9.1051018,28.5579833,2,"Good"
5634,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1246385,28.3678971,1,"Poor"
5636,"2024-01-19",0.0389866383295462,40.3871014914138,"Refugee returnees","Richest","rms",9.1048041,28.5579082,1,"Poor"
5637,"2024-01-18",0.0543890722903643,46.8501877156762,"IDPs","Richest","rms",9.2017825,28.5906696,1,"Poor"
5638,"2024-01-18",0.0386790619423404,40.2580379475534,"IDPs","Richest","rms",9.2000348,28.5917415,1,"Poor"
5639,"2024-01-18",0.0653127855630681,51.4339373327955,"IDPs","Richest","rms",9.1999806,28.591378,2,"Good"
5641,"2024-01-17",0.0206586481302418,32.696409145199,"IDPs","Fourth","rms",9.2177328,28.4036218,1,"Poor"
5642,"2024-01-17",-0.0046905436953676,22.0595180602538,"IDPs","Middle","rms",9.2179705,28.4035243,2,"Good"
5643,"2024-01-17",0.00922463650678909,27.8985308878025,"IDPs","Fourth","rms",9.2185553,28.4031768,1,"Poor"
5646,"2024-01-16",0.0584992966162435,48.5748978677727,"IDPs","Richest","rms",9.0011712,28.3358989,0,"Poor"
5647,"2024-01-16",0.0657837407848014,51.631557021578,"IDPs","Richest","rms",9.0000639,28.3360828,2,"Good"
5648,"2024-01-22",-0.00731737229319852,20.9572624188838,"IDPs","Middle","rms",9.0725285,28.4093484,2,"Good"
5649,"2024-01-22",-0.0110556835355546,19.3886124279837,"IDPs","Middle","rms",9.0725201,28.4092471,2,"Good"
5650,"2024-01-22",0.0180318195324109,31.5941535038291,"IDPs","Fourth","rms",9.072718,28.4087191,1,"Poor"
5651,"2024-01-22",0.0180318195324109,31.5941535038291,"IDPs","Fourth","rms",9.0735218,28.4096869,1,"Poor"
5652,"2024-01-22",-0.00731737229319852,20.9572624188838,"IDPs","Middle","rms",9.0734017,28.4101718,2,"Good"
5653,"2024-01-18",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2001452,28.591665,2,"Good"
5654,"2024-01-16",0.071029616719654,53.8328031736462,"IDPs","Richest","rms",9.0001359,28.3364612,0,"Poor"
5655,"2024-01-16",0.040168121814216,40.882869215748,"IDPs","Richest","rms",9.0001378,28.3366145,0,"Poor"
5656,"2024-01-19",-0.0487610342364233,3.5668966319157,"Refugee returnees","Poorest","rms",9.10504,28.5573183,2,"Good"
5657,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1048863,28.5575333,2,"Good"
5658,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1049016,28.557766,2,"Good"
5659,"2024-01-15",0.0261565168766472,35.0033951610513,"IDPs","Richest","rms",9.0718441,28.4089788,1,"Poor"
5660,"2024-01-15",0.0118767037642377,29.0113770393288,"IDPs","Fourth","rms",9.0714983,28.4088245,1,"Poor"
5661,"2024-01-15",-0.024378121629191,13.7983228454665,"IDPs","Second","rms",9.072095,28.4082203,1,"Poor"
5662,"2024-01-16",-0.018012981789004,16.4692284777365,"IDPs","Second","rms",9.0004709,28.3360524,1,"Poor"
5663,"2024-01-16",-0.024378121629191,13.7983228454665,"IDPs","Second","rms",9.0004988,28.3361837,1,"Poor"
5665,"2024-01-16",-0.0151748118410969,17.6601660359885,"IDPs","Middle","rms",9.0006416,28.3360205,0,"Poor"
5666,"2024-01-17",0.0173885658895162,31.3242348813129,"IDPs","Fourth","rms",9.2183501,28.403661,1,"Poor"
5667,"2024-01-17",-0.0161410910594741,17.2547011645941,"IDPs","Middle","rms",9.2180827,28.4032965,0,"Poor"
5668,"2024-01-17",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2182609,28.4034315,2,"Good"
5669,"2024-01-17",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2179497,28.402093,2,"Good"
5670,"2024-01-18",-0.00450792636385976,22.1361469594643,"IDPs","Middle","rms",9.2005193,28.5911951,1,"Poor"
5671,"2024-01-18",-0.024378121629191,13.7983228454665,"IDPs","Second","rms",9.2002041,28.5908739,1,"Poor"
5672,"2024-01-18",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2004961,28.5906886,1,"Poor"
5673,"2024-01-18",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2015019,28.5915529,1,"Poor"
5675,"2024-01-19",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1048965,28.5578055,1,"Poor"
5676,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1048599,28.5577435,2,"Good"
5677,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1049302,28.5576433,2,"Good"
5678,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1048133,28.5575126,2,"Good"
5679,"2024-01-22",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1237246,28.3607979,1,"Poor"
5680,"2024-01-23",-0.0225557607501853,14.5630120837193,"IDPs","Second","rms",9.1239701,28.3616645,1,"Poor"
5681,"2024-01-23",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.124105,28.3615795,2,"Good"
5682,"2024-01-23",0.00702786826466681,26.97673485221,"IDPs","Fourth","rms",9.1242393,28.3618598,0,"Poor"
5683,"2024-01-23",-0.0268846374648765,12.7465521961181,"IDPs","Second","rms",9.1234113,28.3618144,1,"Poor"
5684,"2024-01-23",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1233085,28.362016,1,"Poor"
5685,"2024-01-23",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1235189,28.3620496,1,"Poor"
5686,"2024-01-18",-0.00450792636385976,22.1361469594643,"Refugee returnees","Middle","rms",9.2007288,28.5914914,1,"Poor"
5687,"2024-01-18",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.2010949,28.5911474,2,"Good"
5688,"2024-01-18",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2014901,28.5914788,1,"Poor"
5689,"2024-01-19",-0.00354164714548259,22.5416118308587,"IDPs","Fourth","rms",9.1047668,28.5578646,1,"Poor"
5690,"2024-01-19",-0.0124881291381102,18.7875373339802,"IDPs","Middle","rms",9.1048529,28.5575144,2,"Good"
5691,"2024-01-19",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1051376,28.5572099,2,"Good"
5692,"2024-01-20",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9989084,28.3347377,2,"Good"
5693,"2024-01-20",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9984275,28.3346429,2,"Good"
5694,"2024-01-20",-0.0405240036667064,7.0232749510433,"IDPs","Second","rms",8.9983874,28.3349079,1,"Poor"
5695,"2024-01-20",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9980794,28.3349168,2,"Good"
5696,"2024-01-20",-0.0405240036667064,7.0232749510433,"IDPs","Second","rms",8.9978817,28.3349753,1,"Poor"
5697,"2024-01-20",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",8.9979347,28.3346681,1,"Poor"
5698,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1564827,28.2541346,2,"Good"
5699,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1272194,28.2781083,2,"Good"
5700,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.0424869,28.4606746,2,"Good"
5701,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.9982419,28.3352004,2,"Good"
5702,"2024-01-21",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",8.7798401,28.3432259,2,"Good"
5703,"2024-01-21",-0.0405240036667064,7.0232749510433,"IDPs","Second","rms",8.9985132,28.3352561,1,"Poor"
5704,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1242578,28.3612137,2,"Good"
5705,"2024-01-22",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1249106,28.3609523,2,"Good"
5706,"2024-01-22",-0.0405240036667064,7.0232749510433,"IDPs","Second","rms",9.1236302,28.3611083,1,"Poor"
5707,"2024-01-23",-0.0268846374648765,12.7465521961181,"IDPs","Second","rms",9.1239485,28.3613421,1,"Poor"
5708,"2024-01-25",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.20013,28.5911436,2,"Good"
5709,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1246259,28.3684999,1,"Poor"
5710,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1247032,28.3686422,1,"Poor"
5711,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1244523,28.3686359,1,"Poor"
5712,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1244482,28.368096,1,"Poor"
5713,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1243067,28.3680681,1,"Poor"
5714,"2024-01-23",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1243894,28.361779,1,"Poor"
5715,"2024-01-23",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1233864,28.3619166,1,"Poor"
5716,"2024-01-24",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1237713,28.3615336,1,"Poor"
5717,"2024-01-24",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1235175,28.3623442,1,"Poor"
5718,"2024-01-24",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1233913,28.3628715,1,"Poor"
5719,"2024-01-24",-0.0487610342364233,3.5668966319157,"Refugee returnees","Poorest","rms",9.1231463,28.3628462,2,"Good"
5720,"2024-01-24",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1233411,28.3625547,2,"Good"
5721,"2024-01-24",-0.0151748118410969,17.6601660359885,"IDPs","Middle","rms",9.1234437,28.3630442,0,"Poor"
5722,"2024-01-24",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1233398,28.3629317,2,"Good"
5723,"2024-01-24",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1229998,28.3627783,2,"Good"
5724,"2024-01-25",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2000613,28.5912104,1,"Poor"
5725,"2024-01-25",-0.0190829656961227,16.020247604462,"IDPs","Second","rms",9.1999669,28.5912053,1,"Poor"
5726,"2024-01-25",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2002076,28.5912173,1,"Poor"
5727,"2024-01-25",-0.0151748118410969,17.6601660359885,"IDPs","Middle","rms",9.2003155,28.5911969,0,"Poor"
5728,"2024-01-24",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1233136,28.3626529,2,"Good"
5729,"2024-01-25",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.199955,28.5913054,1,"Poor"
5730,"2024-01-25",-0.0151748118410969,17.6601660359885,"IDPs","Middle","rms",9.1999619,28.591365,0,"Poor"
5731,"2024-01-25",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2001299,28.5911957,1,"Poor"
5732,"2024-01-25",-0.024378121629191,13.7983228454665,"Refugee returnees","Second","rms",9.200324,28.5914003,1,"Poor"
5733,"2024-01-25",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2002315,28.5912089,1,"Poor"
5734,"2024-01-25",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1999107,28.5909901,1,"Poor"
5735,"2024-01-25",-0.00425109856839322,22.2439156531078,"IDPs","Fourth","rms",9.2001736,28.5912288,1,"Poor"
5736,"2024-01-26",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.1231501,28.3682054,2,"Good"
5737,"2024-01-26",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.1233368,28.3681039,2,"Good"
5738,"2024-01-26",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.123432,28.3682191,2,"Good"
5740,"2024-01-29",-0.0497273134548005,3.16143176052124,"IDPs","Poorest","rms",9.1240915,28.3680972,2,"Good"
5741,"2024-01-26",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1238715,28.3682509,1,"Poor"
5742,"2024-01-26",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.123709,28.3685433,1,"Poor"
5743,"2024-01-26",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.123941,28.3683794,2,"Good"
5744,"2024-01-29",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.1243796,28.3684254,1,"Poor"
5745,"2024-01-29",-0.0134544083564873,18.3820724625857,"IDPs","Middle","rms",9.12456,28.3687688,2,"Good"
5746,"2024-01-30",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2018116,28.592381,1,"Poor"
5747,"2024-01-30",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2012989,28.5924958,1,"Poor"
5748,"2024-01-30",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2014904,28.5923905,1,"Poor"
5749,"2024-01-30",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2019193,28.5924616,1,"Poor"
5750,"2024-01-30",-0.0487610342364233,3.5668966319157,"IDPs","Poorest","rms",9.2008225,28.5923557,2,"Good"
5751,"2024-01-30",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2019554,28.5926077,1,"Poor"
5752,"2024-01-30",-0.0234118424108139,14.2037877168609,"Refugee returnees","Second","rms",9.2019268,28.592475,1,"Poor"
5753,"2024-01-30",-0.0234118424108139,14.2037877168609,"IDPs","Second","rms",9.2019687,28.5926472,1,"Poor"
5769,"2024-01-31",0.00160226642552159,24.7000730860166,"Refugee returnees","Fourth","rms",9.1236864,28.3603991,3,"Good"
5780,"2024-01-31",0.0168059469696755,31.0797594740886,"IDPs","Fourth","rms",9.1236865,28.3603983,2,"Good"
5781,"2024-01-31",0.0314580779710075,37.2280076192647,"IDPs","Richest","rms",9.1236811,28.3603658,2,"Good"
5784,"2024-01-22",0.0183393959196168,31.7232170476894,"Refugee returnees","Fourth","rms",8.3599005,29.1655702,1,"Poor"
5785,"2024-01-22",0.0292032550871646,36.281851008187,"Refugee returnees","Richest","rms",8.3584684,29.1643524,0,"Poor"
5786,"2024-01-20",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.0887546,28.6317589,1,"Poor"
5787,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0888461,28.6310449,2,"Good"
5788,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0880791,28.635676,2,"Good"
5789,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0886454,28.6349371,2,"Good"
5790,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882378,28.6350047,2,"Good"
5791,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882161,28.6310771,2,"Good"
5792,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0881896,28.6352223,2,"Good"
5793,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.088084,28.6350983,2,"Good"
5794,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882134,28.6351494,2,"Good"
5795,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0903341,28.625275,2,"Good"
5796,"2024-01-20",-0.045945965801364,4.7481404580065,"IDPs","Poorest","rms",8.0922884,28.6286759,1,"Poor"
5797,"2024-01-20",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.090118,28.6252574,1,"Poor"
5798,"2024-01-20",-0.0452440433157162,5.04267738373077,"IDPs","Poorest","rms",8.089361,28.6271572,1,"Poor"
5799,"2024-01-20",-0.0534810738854332,1.58629906460317,"IDPs","Poorest","rms",8.0904699,28.6260429,2,"Good"
5800,"2024-01-20",-0.054182996371081,1.29176213887889,"IDPs","Poorest","rms",8.0904698,28.6261784,2,"Good"
5801,"2024-01-20",-0.0534810738854332,1.58629906460317,"IDPs","Poorest","rms",8.0889646,28.6244564,2,"Good"
5802,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0884039,28.6352907,2,"Good"
5803,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0884192,28.6358469,2,"Good"
5804,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0883384,28.6358161,2,"Good"
5805,"2024-01-20",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.089606,28.6352412,1,"Poor"
5806,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0893979,28.6324977,2,"Good"
5807,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0887746,28.6303935,2,"Good"
5808,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882783,28.635091,2,"Good"
5809,"2024-01-20",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0881012,28.635082,2,"Good"
5810,"2024-01-21",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.0881834,28.6351125,1,"Poor"
5811,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0881658,28.635124,2,"Good"
5812,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882132,28.6351206,2,"Good"
5813,"2024-01-21",-0.0234831707794729,14.1738572917053,"Refugee returnees","Second","rms",8.0882954,28.6352063,2,"Good"
5814,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882117,28.6350738,2,"Good"
5816,"2024-01-21",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.0883387,28.6365186,1,"Poor"
5817,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0880371,28.6366861,2,"Good"
5818,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0879312,28.6363072,2,"Good"
5819,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0880665,28.6362545,2,"Good"
5820,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0881919,28.636398,2,"Good"
5821,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882466,28.6363964,2,"Good"
5822,"2024-01-22",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.3595285,29.1653761,1,"Poor"
5823,"2024-01-22",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.3604772,29.1652342,2,"Good"
5824,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0881978,28.6351605,2,"Good"
5825,"2024-01-21",-0.0452440433157162,5.04267738373077,"Refugee returnees","Poorest","rms",8.0884251,28.6345651,1,"Poor"
5826,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0888141,28.6353143,2,"Good"
5827,"2024-01-21",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.0882066,28.6363315,2,"Good"
5828,"2024-01-22",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.3605449,29.1652507,2,"Good"
5829,"2024-01-22",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.3604527,29.1652657,2,"Good"
5830,"2024-01-22",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.3604363,29.165176,2,"Good"
5831,"2024-01-22",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.359729,29.1651557,2,"Good"
5832,"2024-01-22",-0.0534810738854332,1.58629906460317,"Refugee returnees","Poorest","rms",8.3603273,29.1653025,2,"Good"
5834,"2024-01-21",0.0322396438438729,37.5559640733629,"IDPs","Richest","rms",8.0898939,28.6246018,0,"Poor"
5838,"2024-01-16",0.0273708960849225,35.5129664114135,"IDPs","Richest","rms",7.7014409,28.5808077,1,"Poor"
5839,"2024-01-18",0.0457437285170087,43.2224752133711,"IDPs","Richest","rms",7.8305214,28.4511483,1,"Poor"
5840,"2024-01-18",0.0360103058660551,39.1381889239229,"IDPs","Richest","rms",7.8303566,28.4511228,1,"Poor"
5842,"2024-01-16",0.0390807217087021,40.4265802512839,"IDPs","Richest","rms",7.7013601,28.5807178,0,"Poor"
5843,"2024-01-16",0.0356079266546394,38.9693447305411,"IDPs","Richest","rms",7.7012579,28.5807104,0,"Poor"
5844,"2024-01-17",0.0333834772682242,38.0359332825529,"IDPs","Richest","rms",7.7013416,28.5808759,1,"Poor"
5845,"2024-01-17",0.0333834772682242,38.0359332825529,"IDPs","Richest","rms",7.7013855,28.5807564,1,"Poor"
5846,"2024-01-17",0.0333834772682242,38.0359332825529,"IDPs","Richest","rms",7.7014244,28.5806821,1,"Poor"
5847,"2024-01-17",0.0333834772682242,38.0359332825529,"IDPs","Richest","rms",7.7014273,28.5807149,1,"Poor"
5848,"2024-01-17",-0.00361897473482868,22.5091640450913,"IDPs","Fourth","rms",7.7013527,28.5807152,0,"Poor"
5850,"2024-01-17",0.0333834772682242,38.0359332825529,"IDPs","Richest","rms",7.7014119,28.5808342,1,"Poor"
5851,"2024-01-18",0.0360103058660551,39.1381889239229,"IDPs","Richest","rms",7.8299875,28.4505187,1,"Poor"
5852,"2024-01-18",0.0442473364357721,42.5945672430504,"IDPs","Richest","rms",7.830105,28.4506016,0,"Poor"
5853,"2024-01-22",0.0209662245174477,32.8254726890594,"Refugee returnees","Fourth","rms",8.3585339,29.1644782,1,"Poor"
5854,"2024-01-19",0.0237370970858625,33.9881712840779,"IDPs","Richest","rms",8.1860427,28.7373398,1,"Poor"
5855,"2024-01-19",0.0202643020317999,32.5309357633351,"IDPs","Fourth","rms",8.1859919,28.7375288,1,"Poor"
5856,"2024-01-19",0.0202643020317999,32.5309357633351,"IDPs","Fourth","rms",8.1860703,28.7375328,1,"Poor"
5857,"2024-01-19",0.0202643020317999,32.5309357633351,"IDPs","Fourth","rms",8.186262,28.7372866,1,"Poor"
5858,"2024-01-20",0.0138991621916129,29.860030131065,"Refugee returnees","Fourth","rms",8.0898774,28.6245938,1,"Poor"
5859,"2024-01-20",0.0138991621916129,29.860030131065,"Refugee returnees","Fourth","rms",8.0899473,28.6247677,1,"Poor"
5860,"2024-01-19",0.0202643020317999,32.5309357633351,"IDPs","Fourth","rms",8.1860242,28.7376126,1,"Poor"
5861,"2024-01-19",0.0285013326015168,35.9873140824627,"IDPs","Richest","rms",8.1859533,28.7375252,0,"Poor"
5862,"2024-01-19",0.0285013326015168,35.9873140824627,"IDPs","Richest","rms",8.1859964,28.7375183,0,"Poor"
5863,"2024-01-21",0.0202643020317999,32.5309357633351,"IDPs","Fourth","rms",8.0900114,28.6245646,1,"Poor"
5864,"2024-01-20",0.0221361927613298,33.3164084501926,"Refugee returnees","Richest","rms",8.0898594,28.6248492,0,"Poor"
5865,"2024-01-20",0.017637473433969,31.4286801219652,"Refugee returnees","Fourth","rms",8.0898355,28.624548,1,"Poor"
5866,"2024-01-20",0.0138991621916129,29.860030131065,"Refugee returnees","Fourth","rms",8.0898946,28.6245927,1,"Poor"
5867,"2024-01-21",0.0202643020317999,32.5309357633351,"IDPs","Fourth","rms",8.0900163,28.6246459,1,"Poor"
5868,"2024-01-21",0.0138991621916129,29.860030131065,"IDPs","Fourth","rms",8.0899904,28.6246521,1,"Poor"
5869,"2024-01-21",0.0138991621916129,29.860030131065,"IDPs","Fourth","rms",8.0900172,28.6247919,1,"Poor"
5870,"2024-01-21",0.0258745040036859,34.8850584410928,"IDPs","Richest","rms",8.090044,28.6246298,0,"Poor"
5871,"2024-01-21",0.024002613274156,34.0995857542352,"IDPs","Richest","rms",8.0899991,28.6246533,1,"Poor"
5872,"2024-01-21",0.017637473433969,31.4286801219652,"IDPs","Fourth","rms",8.0898455,28.6244714,1,"Poor"
5873,"2024-01-22",0.0228381152469776,33.6109453759169,"Refugee returnees","Richest","rms",8.3585536,29.164461,0,"Poor"
5874,"2024-01-22",0.0146010846772607,30.1545670567893,"Refugee returnees","Fourth","rms",8.3585352,29.1644401,1,"Poor"
