"id","interviewdate","pop_groups","lat","lon","wealth_index","wealth_category","data_source"
3254,"2023-12-21","IDPs",3.931233,30.7648177,21.9457137890275,"Middle","rms"
3255,"2023-12-21","IDPs",3.9336162,30.7702567,20.0760441673851,"Middle","rms"
3256,"2023-12-21","IDPs",3.9314788,30.7724864,19.2737434456392,"Middle","rms"
3257,"2023-12-21","IDPs",3.9335286,30.7687124,19.588040393747,"Middle","rms"
3258,"2023-12-21","IDPs",3.9301162,30.7549321,23.4424942823962,"Fourth","rms"
3259,"2023-12-21","IDPs",3.8872918,30.7413227,54.1343255422292,"Richest","rms"
3260,"2023-12-21","IDPs",3.8872932,30.7414074,91.4848037045008,"Richest","rms"
3261,"2023-12-21","IDPs",3.8866136,30.733568,35.3244486791417,"Richest","rms"
3262,"2023-12-21","IDPs",3.8864443,30.7326212,36.6958204016647,"Richest","rms"
3263,"2023-12-21","IDPs",3.8863748,30.7321648,34.3615278625022,"Richest","rms"
3264,"2023-12-21","IDPs",8.3100361,30.130644,34.9670606635909,"Richest","rms"
3266,"2023-12-21","IDPs",8.3089805,30.13471,40.6563314413997,"Richest","rms"
3267,"2023-12-20","IDPs",8.3096829,30.1360383,40.4215945950087,"Richest","rms"
3268,"2023-12-20","IDPs",8.310324,30.1302919,31.659358787981,"Fourth","rms"
3269,"2023-12-20","IDPs",8.3107765,30.1301739,31.659358787981,"Fourth","rms"
3270,"2023-12-21","IDPs",8.3072559,30.1319166,27.5750724985327,"Fourth","rms"
3271,"2023-12-21","IDPs",8.3070048,30.1347542,32.2030966428663,"Fourth","rms"
3272,"2023-12-21","IDPs",8.3067259,30.1345595,32.2030966428663,"Fourth","rms"
3273,"2023-12-21","IDPs",8.306749,30.1346289,32.2030966428663,"Fourth","rms"
3274,"2023-12-21","IDPs",8.3074324,30.1368904,25.6504918473694,"Fourth","rms"
3275,"2023-12-18","Refugee returnees",6.7954607,33.1262684,8.59192494194344,"Second","rms"
3276,"2023-12-19","IDPs",6.8048058,33.112095,36.7547280627351,"Richest","rms"
3277,"2023-12-19","Refugee returnees",6.8122354,33.1102671,25.9999398026146,"Fourth","rms"
3278,"2023-12-19","IDPs",6.7989736,33.1286271,7.01679224602536,"Second","rms"
3279,"2023-12-16","Refugee returnees",6.8053842,33.1299037,7.0232749510433,"Second","rms"
3280,"2023-12-16","Refugee returnees",6.8056925,33.13008,7.0232749510433,"Second","rms"
3281,"2023-12-16","Refugee returnees",6.8083669,33.130793,7.0232749510433,"Second","rms"
3282,"2023-12-16","Refugee returnees",6.8082882,33.131475,1.69722701027335,"Poorest","rms"
3283,"2023-12-16","Refugee returnees",6.8073058,33.1319498,18.2968090679694,"Middle","rms"
3284,"2023-12-16","Refugee returnees",6.8091674,33.1324427,19.8719417638875,"Middle","rms"
3285,"2023-12-18","Refugee returnees",6.7944458,33.1276811,27.5750724985327,"Fourth","rms"
3286,"2023-12-18","Refugee returnees",6.7930744,33.1275501,8.59192494194344,"Second","rms"
3287,"2023-12-18","Refugee returnees",6.79214,33.1300656,1.29176213887889,"Poorest","rms"
3288,"2023-12-18","Refugee returnees",6.7954662,33.1263823,25.9999398026146,"Fourth","rms"
3289,"2023-12-19","Refugee returnees",6.7949499,33.1338546,24.1186941794051,"Fourth","rms"
3290,"2023-12-15","Refugee returnees",6.8011008,33.1252439,11.1075612404916,"Second","rms"
3291,"2023-12-15","Refugee returnees",6.8002561,33.1272609,11.1075612404916,"Second","rms"
3292,"2023-12-15","IDPs",6.8025809,33.1258928,9.53242854457354,"Second","rms"
3293,"2023-12-15","Refugee returnees",6.8012722,33.1270186,3.5668966319157,"Poorest","rms"
3295,"2023-12-15","Refugee returnees",6.8060828,33.1298678,4.36813264254343,"Poorest","rms"
3296,"2023-12-15","Refugee returnees",6.798988,33.1286881,23.3283200830151,"Fourth","rms"
3297,"2023-12-15","Refugee returnees",6.8058581,33.130012,8.11904788739532,"Second","rms"
3298,"2023-12-15","Refugee returnees",6.8080964,33.125841,4.36813264254343,"Poorest","rms"
3299,"2023-12-15","Refugee returnees",6.806118,33.129698,59.9335352794737,"Richest","rms"
3300,"2023-12-15","Refugee returnees",6.8051324,33.1297555,7.65118292136399,"Second","rms"
3301,"2023-12-16","Refugee returnees",6.8065337,33.1320627,23.3283200830151,"Fourth","rms"
3302,"2023-12-16","Refugee returnees",6.806321,33.1313867,19.8719417638875,"Middle","rms"
3303,"2023-12-16","Refugee returnees",6.8074445,33.1315759,7.0232749510433,"Second","rms"
3304,"2023-12-16","Refugee returnees",6.809194,33.132788,21.4586504613727,"Middle","rms"
3305,"2023-12-17","Refugee returnees",6.8107957,33.1322565,62.1337303760767,"Richest","rms"
3306,"2023-12-17","Refugee returnees",6.812226,33.1306788,8.45241893199174,"Second","rms"
3307,"2023-12-16","Refugee returnees",6.8089103,33.132403,19.8719417638875,"Middle","rms"
3308,"2023-12-17","Refugee returnees",6.8099751,33.1302873,7.82451096167105,"Second","rms"
3309,"2023-12-17","Refugee returnees",6.8097014,33.1277599,11.1075612404916,"Second","rms"
3310,"2023-12-17","Refugee returnees",6.8096422,33.1273235,23.3283200830151,"Fourth","rms"
3311,"2023-12-17","Refugee returnees",6.8119682,33.1303272,7.82451096167105,"Second","rms"
3312,"2023-12-17","Refugee returnees",6.8099295,33.1302348,11.1075612404916,"Second","rms"
3313,"2023-12-17","Refugee returnees",6.8092536,33.1282838,23.3283200830151,"Fourth","rms"
3314,"2023-12-18","Refugee returnees",6.8070558,33.1285794,21.753187387097,"Middle","rms"
3315,"2023-12-18","Refugee returnees",6.806795,33.1290893,21.4586504613727,"Middle","rms"
3316,"2023-12-18","Refugee returnees",6.8069303,33.1294343,11.1075612404916,"Second","rms"
3317,"2023-12-18","Refugee returnees",6.8077479,33.1278524,23.3283200830151,"Fourth","rms"
3318,"2023-12-18","Refugee returnees",6.8060582,33.1300641,23.3283200830151,"Fourth","rms"
3319,"2023-12-18","Refugee returnees",6.8058168,33.1300603,3.5668966319157,"Poorest","rms"
3320,"2023-12-16","Refugee returnees",6.8085953,33.1303206,19.588040393747,"Middle","rms"
3321,"2023-12-18","Refugee returnees",6.8055238,33.1283115,25.9992257152852,"Fourth","rms"
3322,"2023-12-18","Refugee returnees",6.7938391,33.1265015,7.65118292136399,"Second","rms"
3323,"2023-12-18","Refugee returnees",6.7938795,33.1267627,13.7784668727617,"Second","rms"
3324,"2023-12-18","Refugee returnees",6.8090407,33.1281295,8.59192494194344,"Second","rms"
3325,"2023-12-19","IDPs",6.7995808,33.1276218,23.4575857646351,"Fourth","rms"
3326,"2023-12-19","Refugee returnees",6.7994149,33.1291619,23.3283200830151,"Fourth","rms"
3327,"2023-12-19","Refugee returnees",6.7968237,33.1316287,25.9992257152852,"Fourth","rms"
3329,"2023-12-15","Refugee returnees",6.7990914,33.1312444,8.98509606587314,"Second","rms"
3330,"2023-12-15","Refugee returnees",6.8013076,33.1274428,3.56041392689776,"Poorest","rms"
3331,"2023-12-15","Refugee returnees",6.8012869,33.1262178,8.59192494194344,"Second","rms"
3332,"2023-12-15","Refugee returnees",6.8058188,33.1291488,11.2628305742135,"Second","rms"
3334,"2023-12-15","Refugee returnees",6.8053109,33.1292306,9.68769787829546,"Second","rms"
3335,"2023-12-16","Refugee returnees",6.8065148,33.1313555,21.6211299492032,"Middle","rms"
3336,"2023-12-15","Refugee returnees",6.8060433,33.1294601,17.2274350109714,"Middle","rms"
3337,"2023-12-15","Refugee returnees",6.8056361,33.1300849,25.2144671157571,"Fourth","rms"
3338,"2023-12-15","Refugee returnees",6.8057104,33.130081,11.2628305742135,"Second","rms"
3339,"2023-12-16","Refugee returnees",6.8063765,33.1299331,7.01679224602536,"Second","rms"
3340,"2023-12-16","Refugee returnees",6.8063349,33.1317294,23.6723266831953,"Fourth","rms"
3341,"2023-12-16","Refugee returnees",6.8051849,33.1300689,7.01679224602536,"Second","rms"
3342,"2023-12-16","Refugee returnees",6.8077883,33.129928,20.2807340996761,"Middle","rms"
3343,"2023-12-16","Refugee returnees",6.8068428,33.1314656,6.72225532030109,"Poorest","rms"
3344,"2023-12-16","Refugee returnees",6.8084381,33.1304107,16.0137648994441,"Second","rms"
3345,"2023-12-16","Refugee returnees",6.8082967,33.1308436,8.59192494194344,"Second","rms"
3346,"2023-12-16","Refugee returnees",6.8092083,33.1327161,8.59192494194344,"Second","rms"
3347,"2023-12-17","Refugee returnees",6.8132615,33.1310965,3.56041392689776,"Poorest","rms"
3348,"2023-12-16","Refugee returnees",6.8093529,33.1327065,8.59192494194344,"Second","rms"
3349,"2023-12-17","Refugee returnees",6.8134001,33.1311127,12.4414743850008,"Second","rms"
3350,"2023-12-15","Refugee returnees",11.7856209,32.8116406,42.1347596564835,"Richest","rms"
3352,"2023-12-17","Refugee returnees",6.8108902,33.1285557,8.59192494194344,"Second","rms"
3353,"2023-12-17","Refugee returnees",6.8108241,33.128519,6.72225532030109,"Poorest","rms"
3354,"2023-12-17","Refugee returnees",6.8113428,33.1283316,5.13554662281583,"Poorest","rms"
3355,"2023-12-18","Refugee returnees",6.8091837,33.1271032,3.56041392689776,"Poorest","rms"
3356,"2023-12-18","Refugee returnees",6.8092836,33.1271343,5.13554662281583,"Poorest","rms"
3357,"2023-12-17","Refugee returnees",6.8107206,33.1284463,7.01679224602536,"Second","rms"
3358,"2023-12-18","Refugee returnees",6.809665,33.1275655,5.13554662281583,"Poorest","rms"
3359,"2023-12-18","Refugee returnees",6.8092082,33.12787,27.5750724985327,"Fourth","rms"
3360,"2023-12-18","Refugee returnees",6.8045411,33.1289489,8.59192494194344,"Second","rms"
3361,"2023-12-19","Refugee returnees",6.7991639,33.1296067,5.13554662281583,"Poorest","rms"
3362,"2023-12-19","IDPs",6.7964609,33.1339625,22.2490245577627,"Fourth","rms"
3363,"2023-12-19","IDPs",6.7965487,33.133964,3.26587700117348,"Poorest","rms"
3364,"2023-12-21","Refugee returnees",6.7986316,33.12686,11.2628305742135,"Second","rms"
3365,"2023-12-17","Refugee returnees",6.8120076,33.1303909,7.01679224602536,"Second","rms"
3366,"2023-12-20","Refugee returnees",6.7983964,33.1267099,3.77696901033123,"Poorest","rms"
3367,"2023-12-15","Refugee returnees",6.8022614,33.1265375,10.4673595227062,"Second","rms"
3368,"2023-12-15","Refugee returnees",6.8014432,33.1265788,21.3455777993344,"Middle","rms"
3369,"2023-12-15","Refugee returnees",6.8055642,33.1300404,7.41644607497301,"Second","rms"
3370,"2023-12-15","Refugee returnees",6.8023459,33.1267996,8.89222682678808,"Second","rms"
3371,"2023-12-15","Refugee returnees",6.8014691,33.1265292,19.6866983020052,"Middle","rms"
3372,"2023-12-15","Refugee returnees",6.8002619,33.1254832,8.89222682678808,"Second","rms"
3373,"2023-12-15","Refugee returnees",6.8004887,33.1265385,21.1042506076514,"Middle","rms"
3374,"2023-12-15","Refugee returnees",6.7989365,33.1292779,17.4647735430096,"Middle","rms"
3375,"2023-12-15","Refugee returnees",6.8058134,33.1303789,3.77696901033123,"Poorest","rms"
3376,"2023-12-15","Refugee returnees",6.8056272,33.1304509,3.77696901033123,"Poorest","rms"
3377,"2023-12-15","Refugee returnees",6.805753,33.1297801,7.23334732945884,"Second","rms"
3378,"2023-12-16","Refugee returnees",6.8063612,33.1304229,7.23334732945884,"Second","rms"
3379,"2023-12-16","Refugee returnees",6.8067527,33.1300725,9.29769169818253,"Second","rms"
3380,"2023-12-16","IDPs",6.8084144,33.1303711,49.3103279000102,"Richest","rms"
3381,"2023-12-16","Refugee returnees",6.8083026,33.1304212,69.1376822246559,"Richest","rms"
3382,"2023-12-16","Refugee returnees",6.8037999,33.1313768,10.8728243941006,"Second","rms"
3383,"2023-12-16","Refugee returnees",6.8037468,33.1312568,7.0232749510433,"Second","rms"
3385,"2023-12-16","Refugee returnees",6.8044586,33.1318526,7.41644607497301,"Second","rms"
3386,"2023-12-16","Refugee returnees",6.809251,33.132514,21.5097154790458,"Middle","rms"
3387,"2023-12-16","Refugee returnees",6.8037464,33.1316828,3.77696901033123,"Poorest","rms"
3388,"2023-12-16","Refugee returnees",6.8039636,33.1314999,10.8728243941006,"Second","rms"
3389,"2023-12-16","Refugee returnees",6.8093145,33.1322288,21.5097154790458,"Middle","rms"
3390,"2023-12-16","Refugee returnees",6.8089475,33.1327272,18.0533371599182,"Middle","rms"
3391,"2023-12-17","Refugee returnees",6.8130302,33.1309871,13.5437300263707,"Second","rms"
3392,"2023-12-16","Refugee returnees",6.809041,33.132218,10.8728243941006,"Second","rms"
3393,"2023-12-17","Refugee returnees",6.8082041,33.1308138,10.8728243941006,"Second","rms"
3394,"2023-12-17","Refugee returnees",6.812913,33.130949,13.5437300263707,"Second","rms"
3395,"2023-12-17","Refugee returnees",6.8125409,33.1311435,13.5437300263707,"Second","rms"
3396,"2023-12-18","Refugee returnees",6.8077828,33.1272218,10.8728243941006,"Second","rms"
3397,"2023-12-17","Refugee returnees",6.8091891,33.1286629,7.23334732945884,"Second","rms"
3398,"2023-12-18","Refugee returnees",6.8081824,33.1282104,10.8728243941006,"Second","rms"
3399,"2023-12-18","Refugee returnees",6.8061273,33.1287504,19.9345827831278,"Middle","rms"
3400,"2023-12-18","Refugee returnees",6.8060773,33.1266859,9.29769169818253,"Second","rms"
3401,"2023-12-18","Refugee returnees",6.8053406,33.1277971,18.2946643516013,"Middle","rms"
3402,"2023-12-18","Refugee returnees",6.793746,33.1264541,9.29769169818253,"Second","rms"
3403,"2023-12-18","Refugee returnees",6.7937172,33.1268759,7.23334732945884,"Second","rms"
3404,"2023-12-18","Refugee returnees",6.7942854,33.1246778,9.29769169818253,"Second","rms"
3405,"2023-12-18","Refugee returnees",6.7939612,33.1244357,24.518332400247,"Fourth","rms"
3406,"2023-12-19","Refugee returnees",6.7984447,33.1294851,21.7510426707289,"Middle","rms"
3408,"2023-12-18","Refugee returnees",6.7928496,33.1272112,21.5097154790458,"Middle","rms"
3409,"2023-12-18","Refugee returnees",6.7987562,33.1269369,18.100399237402,"Middle","rms"
3410,"2023-12-19","Refugee returnees",6.7981303,33.1276406,16.4782044640002,"Second","rms"
3411,"2023-12-19","Refugee returnees",6.7984615,33.1294669,19.6866983020052,"Middle","rms"
3412,"2023-12-19","Refugee returnees",6.7992046,33.1296594,6.93881040373457,"Poorest","rms"
3413,"2023-12-19","IDPs",6.7951588,33.1339014,3.77696901033123,"Poorest","rms"
3414,"2023-12-19","IDPs",6.7951494,33.1340236,7.23334732945884,"Second","rms"
3415,"2023-12-19","IDPs",6.7948334,33.1337889,10.8728243941006,"Second","rms"
3416,"2023-12-19","Refugee returnees",6.7984935,33.1267593,7.23334732945884,"Second","rms"
3417,"2023-12-19","Refugee returnees",6.798758,33.126191,10.8728243941006,"Second","rms"
3418,"2023-12-19","Refugee returnees",6.7984713,33.1266921,10.8728243941006,"Second","rms"
3419,"2023-12-19","IDPs",11.6175599,32.7292164,29.4953993699944,"Fourth","rms"
3420,"2023-12-21","IDPs",8.3900628,30.0763817,50.5499686037028,"Richest","rms"
3421,"2023-12-21","IDPs",8.3910708,30.0752016,5.4304931814222,"Poorest","rms"
3422,"2023-12-21","IDPs",8.3840875,30.0812177,45.3279835058149,"Richest","rms"
3423,"2023-12-21","IDPs",8.3795261,30.0871894,40.9859574522965,"Richest","rms"
3424,"2023-12-21","IDPs",8.379505,30.0872443,4.0842862894483,"Poorest","rms"
3425,"2023-12-19","IDPs",8.3842205,30.084636,35.9020359496189,"Richest","rms"
3426,"2023-12-19","IDPs",8.3844665,30.0853982,21.3040697898976,"Middle","rms"
3427,"2023-12-19","IDPs",8.3846185,30.0843693,20.5149452245536,"Middle","rms"
3428,"2023-12-19","IDPs",8.3857626,30.0846981,23.9713235436812,"Fourth","rms"
3429,"2023-12-19","IDPs",8.38625,30.0846108,6.05840115174289,"Poorest","rms"
3430,"2023-12-21","IDPs",8.3900032,30.076266,26.6282631498087,"Fourth","rms"
3431,"2023-12-21","IDPs",8.3910877,30.0751415,37.5671705365287,"Richest","rms"
3432,"2023-12-21","IDPs",8.3792111,30.0878733,1.97411486229459,"Poorest","rms"
3450,"2023-12-19","IDPs",8.3135454,30.1454368,14.950627978531,"Second","rms"
3452,"2023-12-19","IDPs",8.3139022,30.1452989,14.950627978531,"Second","rms"
3455,"2023-12-15","Refugee returnees",6.802374,33.1296708,21.7420666844653,"Middle","rms"
3456,"2023-12-15","Refugee returnees",6.8027095,33.1292323,10.4673595227062,"Second","rms"
3457,"2023-12-15","Refugee returnees",6.8027149,33.1278622,50.0196689194235,"Richest","rms"
3458,"2023-12-15","IDPs",6.8008556,33.1249221,6.82788245806439,"Poorest","rms"
3460,"2023-12-16","Refugee returnees",6.8042474,33.130564,10.4673595227062,"Second","rms"
3461,"2023-12-16","Refugee returnees",6.8057379,33.1297384,10.4673595227062,"Second","rms"
3462,"2023-12-16","Refugee returnees",6.8047983,33.1302032,6.82788245806439,"Poorest","rms"
3463,"2023-12-15","Refugee returnees",6.800977,33.1246525,4.7481404580065,"Poorest","rms"
3464,"2023-12-15","Refugee returnees",6.8059904,33.1291977,7.01098120357855,"Poorest","rms"
3465,"2023-12-15","Refugee returnees",6.8052052,33.1256874,21.3455777993344,"Middle","rms"
3466,"2023-12-16","Refugee returnees",6.8062332,33.1304083,21.3455777993344,"Middle","rms"
3467,"2023-12-16","Refugee returnees",6.8062575,33.1304755,22.9207104952525,"Fourth","rms"
3468,"2023-12-16","Refugee returnees",6.8076754,33.1301057,6.53334553234012,"Poorest","rms"
3469,"2023-12-16","Refugee returnees",6.8083751,33.1302372,8.40301515398247,"Second","rms"
3470,"2023-12-16","Refugee returnees",6.808496,33.1315224,22.9207104952525,"Fourth","rms"
3471,"2023-12-17","Refugee returnees",6.8085542,33.1290532,3.37150413893678,"Poorest","rms"
3472,"2023-12-16","Refugee returnees",6.8059383,33.1315629,6.61781007964885,"Poorest","rms"
3473,"2023-12-16","Refugee returnees",6.8100838,33.1314952,10.4673595227062,"Second","rms"
3474,"2023-12-17","Refugee returnees",6.8078056,33.1298835,22.9207104952525,"Fourth","rms"
3475,"2023-12-17","Refugee returnees",6.8115008,33.1308843,11.2043627881825,"Second","rms"
3476,"2023-12-18","Refugee returnees",6.8042437,33.1285899,6.82788245806439,"Poorest","rms"
3477,"2023-12-17","Refugee returnees",6.8091308,33.1278043,8.40301515398247,"Second","rms"
3478,"2023-12-17","Refugee returnees",6.8102216,33.1281915,10.4673595227062,"Second","rms"
3479,"2023-12-18","Refugee returnees",6.8079515,33.1290821,4.94663683485486,"Poorest","rms"
3480,"2023-12-18","Refugee returnees",6.807771,33.1290637,19.2812334306107,"Middle","rms"
3481,"2023-12-18","Refugee returnees",6.8074369,33.1286579,7.01098120357855,"Poorest","rms"
3482,"2023-12-18","Refugee returnees",6.8041758,33.1285001,8.89222682678808,"Second","rms"
3483,"2023-12-18","Refugee returnees",6.7959681,33.126581,13.1382651549763,"Second","rms"
3484,"2023-12-19","Refugee returnees",6.7989864,33.1291487,7.27034879781645,"Second","rms"
3485,"2023-12-18","Refugee returnees",6.7961605,33.1268544,7.01098120357855,"Poorest","rms"
3486,"2023-12-18","Refugee returnees",6.7960236,33.1268324,9.20425116461022,"Second","rms"
3487,"2023-12-18","Refugee returnees",6.7960917,33.1268179,11.5631324590582,"Second","rms"
3488,"2023-12-18","Refugee returnees",6.7958315,33.1266882,3.37150413893678,"Poorest","rms"
3489,"2023-12-19","Refugee returnees",6.7982766,33.1276067,10.4673595227062,"Second","rms"
3490,"2023-12-19","Refugee returnees",6.7989849,33.1291718,23.8304547738898,"Fourth","rms"
3491,"2023-12-19","Refugee returnees",6.7988346,33.1289182,19.5376711126481,"Middle","rms"
3492,"2023-12-19","Refugee returnees",6.7948909,33.1342971,25.4055874698079,"Fourth","rms"
3493,"2023-12-19","IDPs",6.7943037,33.1344474,18.8006678471717,"Middle","rms"
3494,"2023-12-19","IDPs",6.7940457,33.1342604,4.10850740441311,"Poorest","rms"
3495,"2023-12-20","Refugee returnees",6.7957911,33.1269326,21.7661104051661,"Middle","rms"
3496,"2023-12-17","Refugee returnees",6.8095505,33.1270321,5.04267738373077,"Poorest","rms"
3497,"2023-12-17","Refugee returnees",6.8090874,33.1271162,6.61781007964885,"Poorest","rms"
3498,"2023-12-18","Refugee returnees",6.8081324,33.1283663,5.04267738373077,"Poorest","rms"
3499,"2023-12-18","Refugee returnees",6.8067805,33.1283095,17.4960283562771,"Middle","rms"
3500,"2023-12-18","Refugee returnees",6.8057591,33.127896,14.0396500371495,"Second","rms"
3501,"2023-12-17","Refugee returnees",6.8142587,33.1324489,5.04267738373077,"Poorest","rms"
3502,"2023-12-17","Refugee returnees",6.8100498,33.130039,5.04267738373077,"Poorest","rms"
3503,"2023-12-18","Refugee returnees",6.7924258,33.1298225,3.16143176052124,"Poorest","rms"
3504,"2023-12-15","Refugee returnees",6.8029975,33.1261057,6.61781007964885,"Poorest","rms"
3505,"2023-12-15","Refugee returnees",6.8027108,33.1261025,5.04267738373077,"Poorest","rms"
3506,"2023-12-15","Refugee returnees",6.8029749,33.125971,6.61781007964885,"Poorest","rms"
3507,"2023-12-15","Refugee returnees",6.8021258,33.1276117,1.58629906460317,"Poorest","rms"
3508,"2023-12-15","Refugee returnees",6.7999599,33.126986,17.4960283562771,"Middle","rms"
3509,"2023-12-15","Refugee returnees",6.7999865,33.1262842,3.16143176052124,"Poorest","rms"
3510,"2023-12-15","Refugee returnees",6.7945525,33.1739403,5.04267738373077,"Poorest","rms"
3511,"2023-12-15","Refugee returnees",6.8585238,33.1396477,17.4960283562771,"Middle","rms"
3512,"2023-12-15","Refugee returnees",6.8058217,33.130127,14.0396500371495,"Second","rms"
3513,"2023-12-15","Refugee returnees",6.8061024,33.1299278,5.04267738373077,"Poorest","rms"
3514,"2023-12-16","Refugee returnees",22.1020491,11.6176199,38.0543086087844,"Richest","rms"
3515,"2023-12-16","Refugee returnees",6.8058982,33.1309722,16.0137648994441,"Second","rms"
3516,"2023-12-16","Refugee returnees",6.8054009,33.13093,22.9207104952525,"Fourth","rms"
3517,"2023-12-16","Refugee returnees",6.8055335,33.1294076,19.0711610521952,"Middle","rms"
3518,"2023-12-16","Refugee returnees",6.8073236,33.1294446,5.44814225512522,"Poorest","rms"
3519,"2023-12-16","Refugee returnees",6.8072991,33.1293802,17.6139255314524,"Middle","rms"
3520,"2023-12-16","Refugee returnees",6.8076798,33.1313593,3.16143176052124,"Poorest","rms"
3521,"2023-12-16","Refugee returnees",6.8073513,33.1315623,17.4960283562771,"Middle","rms"
3522,"2023-12-16","Refugee returnees",6.8096144,33.1326422,5.04267738373077,"Poorest","rms"
3523,"2023-12-16","Refugee returnees",6.81004,33.1322298,17.9014932276716,"Middle","rms"
3524,"2023-12-17","Refugee returnees",6.8134708,33.1320736,19.0711610521952,"Middle","rms"
3525,"2023-12-17","Refugee returnees",6.8142198,33.1323642,5.04267738373077,"Poorest","rms"
3526,"2023-12-18","Refugee returnees",6.8001759,33.0773455,5.04267738373077,"Poorest","rms"
3527,"2023-12-18","Refugee returnees",6.7954756,33.1268203,1.58629906460317,"Poorest","rms"
3528,"2023-12-18","Refugee returnees",6.8060131,33.1286869,14.0396500371495,"Second","rms"
3529,"2023-12-18","Refugee returnees",6.7944204,33.1267149,6.61781007964885,"Poorest","rms"
3530,"2023-12-21","IDPs",6.7948586,33.1329212,5.04267738373077,"Poorest","rms"
3531,"2023-12-18","Refugee returnees",6.7934504,33.1276528,6.61781007964885,"Poorest","rms"
3532,"2023-12-18","Refugee returnees",6.7929984,33.1277114,5.04267738373077,"Poorest","rms"
3533,"2023-12-19","Refugee returnees",6.798699,33.1288516,17.4960283562771,"Middle","rms"
3534,"2023-12-19","IDPs",6.7989183,33.1289712,17.4960283562771,"Middle","rms"
3535,"2023-12-19","Refugee returnees",6.7989357,33.1290657,17.4960283562771,"Middle","rms"
3536,"2023-12-19","Refugee returnees",6.7990589,33.1290079,6.61781007964885,"Poorest","rms"
3537,"2023-12-19","IDPs",6.7987984,33.1290786,1.58629906460317,"Poorest","rms"
3538,"2023-12-19","Refugee returnees",6.794088,33.1335377,5.04267738373077,"Poorest","rms"
3539,"2023-12-21","Refugee returnees",6.7941154,33.1329468,5.04267738373077,"Poorest","rms"
3540,"2023-12-21","IDPs",6.7951876,33.1325163,19.0711610521952,"Middle","rms"
3541,"2023-12-20","Refugee returnees",6.7960133,33.1266019,1.58629906460317,"Poorest","rms"
3542,"2023-12-22","IDPs",8.3975387,30.061207,16.8361238064997,"Middle","rms"
3543,"2023-12-22","IDPs",8.3976201,30.0608797,20.5149452245536,"Middle","rms"
3544,"2023-12-22","IDPs",8.3973048,30.0570082,4.0842862894483,"Poorest","rms"
3545,"2023-12-22","IDPs",8.3974174,30.05708,25.0225838770487,"Fourth","rms"
3546,"2023-12-22","IDPs",8.3978127,30.0590318,23.4583139380911,"Fourth","rms"
3554,"2023-12-22","IDPs",8.3950914,30.0554678,1.99176393599762,"Poorest","rms"
3559,"2023-12-22","IDPs",8.3950779,30.0553199,5.44814225512522,"Poorest","rms"
3560,"2023-12-22","IDPs",8.394133,30.0548855,1.99176393599762,"Poorest","rms"
3561,"2023-12-22","IDPs",8.3950331,30.0555136,21.8788011902305,"Middle","rms"
3562,"2023-12-22","IDPs",8.3947918,30.0534205,18.4224228711029,"Middle","rms"
3563,"2023-12-22","IDPs",8.3948354,30.0532967,7.41644607497301,"Second","rms"
3565,"2023-12-22","IDPs",4.1131137,30.6758676,25.1885368970997,"Fourth","rms"
3566,"2023-12-22","IDPs",4.1029258,30.6738542,17.2014914305528,"Middle","rms"
3567,"2023-12-22","IDPs",4.1204873,30.6845133,5.3760484283272,"Poorest","rms"
3568,"2023-12-22","IDPs",4.1204873,30.6845133,24.6453005529945,"Fourth","rms"
3569,"2023-12-22","IDPs",4.1204873,30.6845133,1.29176213887889,"Poorest","rms"
3570,"2023-12-22","Refugee returnees",4.1204873,30.6845133,26.6444433513793,"Fourth","rms"
3571,"2023-12-22","Refugee returnees",4.1147181,30.6758881,24.6453005529945,"Fourth","rms"
3572,"2023-12-22","Refugee returnees",4.1204873,30.6845133,22.8903688545008,"Fourth","rms"
3573,"2023-12-22","IDPs",4.1124517,30.6759974,35.7751883505435,"Richest","rms"
3574,"2023-12-22","IDPs",4.1204873,30.6845133,32.3188100314159,"Fourth","rms"
3575,"2023-12-22","IDPs",4.1127957,30.6754961,37.3503210464615,"Richest","rms"
3576,"2023-12-22","IDPs",4.1136859,30.6762373,35.4806514248192,"Richest","rms"
3577,"2023-12-22","IDPs",4.0485475,30.7784337,21.8558667955942,"Middle","rms"
3578,"2023-12-22","IDPs",4.1122851,30.6782459,21.1794831690455,"Middle","rms"
3579,"2023-12-22","IDPs",4.1127483,30.6781614,15.9590623660389,"Second","rms"
3580,"2023-12-22","Refugee returnees",4.1123698,30.6760597,40.9713181941181,"Richest","rms"
3581,"2023-12-22","IDPs",4.1125577,30.6771433,52.8044152214216,"Richest","rms"
3582,"2023-12-22","IDPs",4.1122307,30.6782256,23.2286377690282,"Fourth","rms"
3583,"2023-12-22","Refugee returnees",4.1124221,30.6784104,19.2288160268887,"Middle","rms"
3584,"2023-12-22","IDPs",4.1126192,30.6782249,26.9147672782717,"Fourth","rms"
3585,"2023-12-22","IDPs",4.1129797,30.6771938,51.2357652305215,"Richest","rms"
3586,"2023-12-22","IDPs",4.1125201,30.6764125,43.9167682516576,"Richest","rms"
3587,"2023-12-22","IDPs",4.1132265,30.6773209,80.8873417528206,"Richest","rms"
3588,"2023-12-22","Refugee returnees",4.1142364,30.6786971,25.9205075950768,"Fourth","rms"
3589,"2023-12-22","IDPs",4.1143608,30.6764358,34.5093853473685,"Richest","rms"
