"id","interviewdate","pop_groups","lat","lon","wealth_index","wealth_category","data_source","living_conditions_score","living_conditions_category"
1665,"2023-04-20","refugee",9.9863277,33.7627602,14.0365207439298,"Middle","fds",1,"Poor"
1666,"2023-08-02","refugee",9.9054095,30.3476979,29.5169795412912,"Fourth","fds",3,"Good"
1668,"2023-07-29","refugee",9.994375,33.7498713,4.11254677583147,"Poorest","fds",2,"Good"
1669,"2023-08-08","refugee",9.9929877,33.7589141,21.8166139027377,"Fourth","fds",2,"Good"
1670,"2023-05-19","host community member",10.1943917,33.4496538,16.330795777473,"Middle","fds",0,"Poor"
1672,"2023-10-18","refugee",4.0962381,30.6837819,56.9579622620893,"Richest","fds",4,"Good"
1673,"2023-07-14","host community member",10.1107406,30.0608635,12.8655317461206,"Second","fds",1,"Poor"
1674,"2023-04-24","refugee",9.9839478,30.2791709,28.1116672524794,"Fourth","fds",4,"Good"
1675,"2023-07-22","host community member",10.0494745,30.0526428,17.6094149793819,"Middle","fds",1,"Poor"
1676,"2023-04-19","host community member",9.9782877,33.7397765,62.6498205209264,"Richest","fds",3,"Good"
1677,"2023-08-04","host community member",9.9593825,33.726967,32.2382547749304,"Fourth","fds",2,"Good"
1678,"2023-05-19","refugee",9.9892887,33.7363818,4.11254677583147,"Poorest","fds",2,"Good"
1679,"2023-09-11","refugee",9.9092104,30.362312,15.2587344118808,"Middle","fds",2,"Good"
1680,"2023-05-30","refugee",9.9814491,33.5817724,35.136326785204,"Richest","fds",2,"Good"
1681,"2023-05-11","host community member",10.0017206,30.1189569,5.04197449598764,"Poorest","fds",2,"Good"
1682,"2023-06-05","refugee",10.1165084,30.0949486,5.93720253519696,"Poorest","fds",1,"Poor"
1683,"2023-08-25","refugee",9.9800448,33.578995,29.5932825037121,"Fourth","fds",3,"Good"
1684,"2023-06-27","host community member",9.9679,33.728131,0,"Poorest","fds",2,"Good"
1685,"2023-06-22","refugee",4.7571777,28.7017772,44.3486155971446,"Richest","fds",2,"Good"
1686,"2023-05-26","refugee",4.572899,28.3791368,29.7490368815938,"Fourth","fds",3,"Good"
1687,"2023-05-11","host community member",9.9930052,30.1166277,9.10086257059171,"Second","fds",2,"Good"
1688,"2023-06-19","refugee",10.1110607,33.5842796,16.0652116761772,"Middle","fds",4,"Good"
1689,"2023-09-18","refugee",9.9103723,30.3559636,6.54670188402289,"Poorest","fds",1,"Poor"
1690,"2023-07-22","host community member",9.9742217,33.8240401,5.81413558018919,"Poorest","fds",2,"Good"
1691,"2023-06-15","refugee",9.9791303,33.57697,31.1287039852525,"Fourth","fds",3,"Good"
1692,"2023-06-06","host community member",9.9184166,29.9657502,1.82465575936548,"Poorest","fds",1,"Poor"
1693,"2023-08-11","host community member",9.9336918,30.2971843,15.9273503494354,"Middle","fds",2,"Good"
1694,"2023-04-17","host community member",9.9789861,33.7476841,18.4236143688566,"Middle","fds",1,"Poor"
1695,"2023-08-09","refugee",9.9918632,33.7421933,33.2999794968584,"Richest","fds",2,"Good"
1696,"2023-05-05","host community member",9.9027609,30.2709876,4.11254677583147,"Poorest","fds",2,"Good"
1698,"2023-06-09","refugee",10.1062506,30.0673264,8.99902113851169,"Second","fds",2,"Good"
1699,"2023-07-05","refugee",9.9691763,33.5722671,5.93720253519696,"Poorest","fds",1,"Poor"
1700,"2023-05-04","refugee",9.9656931,30.2716947,37.3722900480415,"Richest","fds",2,"Good"
1701,"2023-09-20","refugee",9.9128418,30.3502969,9.7425899865746,"Second","fds",3,"Good"
1702,"2023-05-15","host community member",9.8406033,33.5874095,14.0365207439298,"Middle","fds",1,"Poor"
1703,"2023-05-08","refugee",9.9660071,30.2803342,20.396722311579,"Middle","fds",2,"Good"
1704,"2023-07-19","refugee",9.9673119,33.5750626,9.94982092928151,"Second","fds",3,"Good"
1705,"2023-05-30","host community member",10.0440482,29.9234128,1.82465575936548,"Poorest","fds",1,"Poor"
1706,"2023-04-24","host community member",9.9445775,30.2875408,8.22686005431014,"Second","fds",2,"Good"
1707,"2023-05-20","refugee",9.9892193,33.7381651,11.774476688647,"Second","fds",2,"Good"
1708,"2023-08-09","refugee",9.9890559,33.7375994,40.2674262348813,"Richest","fds",1,"Poor"
1709,"2023-08-23","refugee",9.9760713,33.5775629,52.0138899637443,"Richest","fds",2,"Good"
1710,"2023-05-04","host community member",9.9618629,33.7778627,6.86663025535313,"Poorest","fds",1,"Poor"
1711,"2023-09-04","refugee",4.9482765,27.7259395,25.101118015049,"Fourth","fds",2,"Good"
1712,"2023-10-03","refugee",10.1096026,33.5913933,35.1246352562239,"Richest","fds",1,"Poor"
1713,"2023-05-17","host community member",10.0809889,30.0699739,0,"Poorest","fds",2,"Good"
1714,"2023-06-30","refugee",9.9116063,30.3690136,10.4610923695487,"Second","fds",3,"Good"
1716,"2023-07-26","refugee",10.0088365,33.7682712,4.11254677583147,"Poorest","fds",2,"Good"
1717,"2023-05-06","host community member",10.0884396,33.8172712,9.10086257059171,"Second","fds",2,"Good"
1718,"2023-05-01","host community member",9.9304907,33.988379,23.5466175145788,"Fourth","fds",0,"Poor"
1719,"2023-05-13","host community member",9.8018508,33.5625572,6.86663025535313,"Poorest","fds",1,"Poor"
1720,"2023-05-22","host community member",9.9681663,33.7347672,44.5704975131617,"Richest","fds",4,"Good"
1721,"2023-05-31","host community member",10.0487544,29.9263952,9.5251460544907,"Second","fds",1,"Poor"
1722,"2023-05-13","host community member",9.9544613,30.1242609,5.04197449598764,"Poorest","fds",2,"Good"
1723,"2023-06-20","host community member",9.9625886,33.7258459,11.3887535870577,"Second","fds",3,"Good"
1724,"2023-05-24","refugee",4.5728204,28.4291844,40.9985398804502,"Richest","fds",1,"Poor"
1725,"2023-07-15","refugee",9.9723488,33.5805241,17.4941866487004,"Middle","fds",1,"Poor"
1726,"2023-08-29","refugee",9.9135506,30.3519528,19.8482717873613,"Middle","fds",3,"Good"
1727,"2023-08-14","refugee",5.0937687,27.4775069,24.3932275937604,"Fourth","fds",0,"Poor"
1728,"2023-08-19","refugee",5.0205589,27.4471293,24.3932275937604,"Fourth","fds",0,"Poor"
1729,"2023-05-30","refugee",9.962182,30.2729977,34.5813300295929,"Richest","fds",2,"Good"
1730,"2023-06-24","host community member",9.9073607,29.9815335,0,"Poorest","fds",2,"Good"
1731,"2023-04-26","host community member",9.9852072,33.8846892,5.04197449598764,"Poorest","fds",2,"Good"
1732,"2023-05-18","host community member",10.0257733,30.0578821,14.5671205504783,"Middle","fds",1,"Poor"
1733,"2023-06-24","refugee",4.7558048,28.6994002,13.2688345502978,"Second","fds",2,"Good"
1734,"2023-05-26","refugee",9.9640256,30.2839776,6.34677909107006,"Poorest","fds",3,"Good"
1735,"2023-08-11","refugee",9.991312,33.7409211,21.8166139027377,"Fourth","fds",2,"Good"
1736,"2023-05-24","host community member",10.139672,33.2207491,41.1895040178218,"Richest","fds",2,"Good"
1737,"2023-04-24","refugee",4.7567096,31.4427614,58.0108399948651,"Richest","fds",1,"Poor"
1738,"2023-08-28","refugee",5.0660815,27.4624598,16.1107997117151,"Middle","fds",3,"Good"
1739,"2023-06-09","host community member",9.9444904,29.9484968,5.04197449598764,"Poorest","fds",2,"Good"
1740,"2023-06-13","host community member",9.9621945,30.2682233,12.4616539468819,"Second","fds",1,"Poor"
1741,"2023-06-15","host community member",9.9206125,29.9795667,3.34038569162993,"Poorest","fds",2,"Good"
1742,"2023-06-30","refugee",4.757728,28.7012808,23.078246449738,"Fourth","fds",2,"Good"
1743,"2023-05-22","refugee",9.9626075,30.294048,42.8763689418221,"Richest","fds",3,"Good"
1745,"2023-05-08","refugee",9.9863421,33.7669631,15.0926119079389,"Middle","fds",3,"Good"
1746,"2023-08-09","refugee",9.9113709,30.3554682,12.3394068301416,"Second","fds",2,"Good"
1747,"2023-05-29","refugee",9.9802882,33.5830778,33.0335544323928,"Richest","fds",3,"Good"
1748,"2023-05-26","host community member",10.044865,29.9531299,14.5671205504783,"Middle","fds",1,"Poor"
1749,"2023-07-27","refugee",10.0082343,33.7674276,33.7058292795436,"Richest","fds",3,"Good"
1750,"2023-07-05","refugee",9.9890106,33.6018809,34.8582101917583,"Richest","fds",2,"Good"
1751,"2023-07-20","refugee",9.9682008,33.5729017,9.94982092928151,"Second","fds",3,"Good"
1752,"2023-06-07","host community member",9.9605898,29.9514966,5.04197449598764,"Poorest","fds",2,"Good"
1753,"2023-05-15","refugee",9.9875846,33.7464281,13.8765673964765,"Second","fds",2,"Good"
1754,"2023-05-06","host community member",10.0884336,33.8174954,7.27620681122622,"Poorest","fds",3,"Good"
1755,"2023-04-26","refugee",7.1825104,34.0918967,45.9163510993163,"Richest","fds",2,"Good"
1756,"2023-06-20","host community member",9.8534021,30.2745047,14.5671205504783,"Middle","fds",1,"Poor"
1757,"2023-06-16","host community member",9.9188657,29.9827195,11.5449952736021,"Second","fds",3,"Good"
1758,"2023-06-14","refugee",10.1058501,33.590517,21.6721163136595,"Middle","fds",4,"Good"
1759,"2023-08-01","host community member",10.0429738,33.4818984,23.5523399007601,"Fourth","fds",0,"Poor"
1761,"2023-05-31","host community member",10.04421,29.9272818,4.05888807460407,"Poorest","fds",2,"Good"
1762,"2023-06-03","refugee",4.5675461,28.3976316,37.9656353034673,"Richest","fds",3,"Good"
1763,"2023-08-25","refugee",9.9814017,33.5719851,54.252560286831,"Richest","fds",4,"Good"
1764,"2023-06-07","refugee",10.1053797,33.5952943,28.6395630516824,"Fourth","fds",3,"Good"
1765,"2023-06-14","host community member",9.9181601,29.9776341,13.6376928303222,"Second","fds",1,"Poor"
1766,"2023-08-11","host community member",9.9324418,30.2939613,1.82465575936548,"Poorest","fds",1,"Poor"
1767,"2023-05-11","refugee",4.7537068,28.7021438,18.2577764574046,"Middle","fds",1,"Poor"
1768,"2023-08-30","host community member",9.9869959,33.898981,14.5061400181075,"Middle","fds",1,"Poor"
1769,"2023-08-16","refugee",9.9105132,30.3509507,8.29128767385792,"Second","fds",3,"Good"
1770,"2023-08-22","refugee",9.9641251,33.5698191,21.6721163136595,"Middle","fds",4,"Good"
1771,"2023-05-30","host community member",9.9455416,33.5091988,0,"Poorest","fds",2,"Good"
1772,"2023-05-12","host community member",9.9805469,30.1198206,7.63879133955467,"Poorest","fds",1,"Poor"
1773,"2023-05-26","refugee",9.9603464,30.2809664,7.1743653791462,"Poorest","fds",3,"Good"
1774,"2023-06-06","refugee",9.9777334,33.5859108,5.93720253519696,"Poorest","fds",1,"Poor"
1775,"2023-05-01","refugee",4.7619358,31.4436544,9.15452127181912,"Second","fds",2,"Good"
1776,"2023-06-07","refugee",10.1130338,30.0670447,3.00639339944013,"Poorest","fds",3,"Good"
1777,"2023-06-23","refugee",9.9766218,30.2793028,44.8135512096372,"Richest","fds",2,"Good"
1778,"2023-07-25","host community member",9.9614255,33.7343047,63.8755770460511,"Richest","fds",2,"Good"
1780,"2023-06-10","refugee",10.1097933,33.5927989,10.6592486598544,"Second","fds",1,"Poor"
1781,"2023-08-17","host community member",9.9151224,29.9800949,72.9114078616418,"Richest","fds",2,"Good"
1782,"2023-07-22","refugee",9.9010904,30.3476226,2.59681684356703,"Poorest","fds",1,"Poor"
1783,"2023-06-13","refugee",10.1021026,33.5924374,11.774476688647,"Second","fds",2,"Good"
1784,"2023-09-29","refugee",5.4075516,27.2706336,26.6943854302401,"Fourth","fds",1,"Poor"
1785,"2023-07-03","refugee",9.9675051,33.5715624,31.7835848563134,"Fourth","fds",3,"Good"
1786,"2023-08-18","refugee",10.106418,33.5926723,23.496772073025,"Fourth","fds",3,"Good"
1787,"2023-10-03","refugee",5.4003678,27.2569203,24.3932275937604,"Fourth","fds",0,"Poor"
1788,"2023-06-23","refugee",4.7488666,28.6969181,25.0366903955012,"Fourth","fds",1,"Poor"
1789,"2023-07-08","refugee",9.9657192,33.5747132,23.496772073025,"Fourth","fds",3,"Good"
1790,"2023-08-24","refugee",5.090127,27.5531472,59.6130512267991,"Richest","fds",1,"Poor"
1791,"2023-08-30","refugee",9.9125051,30.351893,12.3394068301416,"Second","fds",2,"Good"
1792,"2023-10-03","refugee",5.4008392,27.2571132,26.8390956825287,"Fourth","fds",1,"Poor"
1793,"2023-06-06","refugee",10.1140138,30.0816703,12.1840532445201,"Second","fds",4,"Good"
1794,"2023-06-08","refugee",9.980079,33.5732919,38.8767348231243,"Richest","fds",3,"Good"
1795,"2023-04-17","refugee",9.9575917,30.2833847,17.0511913223624,"Middle","fds",2,"Good"
1796,"2023-06-21","refugee",10.1112684,33.5912545,36.0796543581253,"Richest","fds",2,"Good"
1797,"2023-06-19","host community member",9.8679311,30.2476737,19.4066471847581,"Middle","fds",0,"Poor"
1798,"2023-09-02","refugee",9.9145263,30.3471632,17.6606833314191,"Middle","fds",2,"Good"
1799,"2023-05-10","refugee",9.9928875,33.7420834,5.93720253519696,"Poorest","fds",1,"Poor"
1800,"2023-05-27","refugee",9.9841545,33.7429687,23.3012260782549,"Fourth","fds",2,"Good"
1801,"2023-06-01","host community member",9.9599421,33.7113965,44.71499510224,"Richest","fds",2,"Good"
1802,"2023-05-27","host community member",9.9568592,33.705526,28.577933372201,"Fourth","fds",2,"Good"
1803,"2023-06-03","refugee",10.0978808,33.587036,12.3394068301416,"Second","fds",2,"Good"
1804,"2023-06-01","refugee",10.0942221,33.5883637,23.496772073025,"Fourth","fds",3,"Good"
1805,"2023-05-23","refugee",9.9608931,30.2884601,28.3460108195369,"Fourth","fds",2,"Good"
1806,"2023-04-28","refugee",4.7582716,31.4418972,55.9079877231266,"Richest","fds",3,"Good"
1807,"2023-05-13","refugee",9.9645931,30.2760039,26.1765938496613,"Fourth","fds",3,"Good"
1808,"2023-07-12","host community member",10.2726093,29.9869811,19.4340707387474,"Middle","fds",0,"Poor"
1809,"2023-05-12","refugee",9.991526,33.7353083,5.93720253519696,"Poorest","fds",1,"Poor"
1810,"2023-04-28","host community member",9.9748135,33.8259297,17.6094149793819,"Middle","fds",1,"Poor"
1811,"2023-08-25","refugee",9.9138402,30.3576947,8.22686005431014,"Second","fds",2,"Good"
1812,"2023-07-15","refugee",9.9862402,33.5799392,12.8934809750929,"Second","fds",2,"Good"
1813,"2023-05-04","refugee",9.9897352,33.7599464,5.93720253519696,"Poorest","fds",1,"Poor"
1814,"2023-05-20","host community member",10.1181786,33.456529,5.81413558018919,"Poorest","fds",2,"Good"
1815,"2023-08-30","refugee",9.9925206,33.7662125,22.4398025072915,"Fourth","fds",3,"Good"
1816,"2023-08-18","refugee",9.9096537,30.3453897,41.0739636547946,"Richest","fds",3,"Good"
1817,"2023-06-01","host community member",9.9616182,33.7114077,13.2134093464232,"Second","fds",2,"Good"
1818,"2023-09-04","host community member",10.0547002,33.7347117,10.6165925028562,"Second","fds",3,"Good"
1819,"2023-09-01","refugee",9.9141358,30.3488159,12.8934809750929,"Second","fds",2,"Good"
1820,"2023-06-07","refugee",10.102007,33.592027,11.774476688647,"Second","fds",2,"Good"
1821,"2023-10-02","refugee",5.3820554,27.2578949,25.101118015049,"Fourth","fds",2,"Good"
1822,"2023-05-22","host community member",10.0810729,30.1240649,7.27620681122622,"Poorest","fds",3,"Good"
1823,"2023-05-29","refugee",10.0962234,33.5837082,17.3813813261293,"Middle","fds",2,"Good"
1824,"2023-08-17","refugee",5.074041,27.4751992,22.7023605164855,"Fourth","fds",4,"Good"
1825,"2023-06-26","refugee",9.9702293,30.2883448,31.3416353006567,"Fourth","fds",2,"Good"
1826,"2023-05-04","host community member",9.9570713,33.7678872,19.4340707387474,"Middle","fds",0,"Poor"
1827,"2023-07-29","refugee",9.991906,33.7593692,9.94982092928151,"Second","fds",3,"Good"
1828,"2023-05-04","host community member",9.650145,30.352802,6.86663025535313,"Poorest","fds",1,"Poor"
1829,"2023-09-02","host community member",9.9602547,33.7198895,18.4236143688566,"Middle","fds",1,"Poor"
1830,"2023-06-21","refugee",10.1074247,33.5815467,11.774476688647,"Second","fds",2,"Good"
1831,"2023-05-06","host community member",9.911026,30.2539131,15.5586346932715,"Middle","fds",0,"Poor"
1832,"2023-04-19","refugee",9.9830228,30.2894462,40.3877974220994,"Richest","fds",2,"Good"
1833,"2023-08-01","host community member",9.9300143,30.2902763,16.4814244943867,"Middle","fds",2,"Good"
1834,"2023-08-11","refugee",9.9880393,33.7587488,10.5147510707761,"Second","fds",3,"Good"
1835,"2023-07-08","refugee",9.9633866,33.5753086,16.7746394067501,"Middle","fds",2,"Good"
1836,"2023-12-13","refugee",4.7626866,31.4424971,54.6022684887883,"Richest","fds",4,"Good"
1837,"2023-07-22","refugee",9.9011506,30.3484195,19.151499982543,"Middle","fds",3,"Good"
1838,"2023-05-15","host community member",9.8342676,33.5875795,7.27620681122622,"Poorest","fds",3,"Good"
1839,"2023-08-01","refugee",9.9887718,33.758608,4.11254677583147,"Poorest","fds",2,"Good"
1840,"2023-05-23","refugee",9.9837692,33.7447564,43.0406505626575,"Richest","fds",2,"Good"
1841,"2023-09-28","refugee",9.9866767,33.5998863,35.1246352562239,"Richest","fds",1,"Poor"
1842,"2023-08-16","host community member",9.906657,29.9765481,5.04197449598764,"Poorest","fds",2,"Good"
1843,"2023-04-28","refugee",9.9747473,30.280478,32.7258675092839,"Richest","fds",2,"Good"
1844,"2023-05-08","refugee",4.7535128,28.6995077,29.9686096424586,"Fourth","fds",2,"Good"
1845,"2023-09-04","refugee",9.9122253,30.3453755,13.8014780611787,"Second","fds",3,"Good"
1846,"2023-05-23","refugee",4.7553135,28.6997026,15.5567255667638,"Middle","fds",3,"Good"
1847,"2023-06-02","host community member",9.9608783,33.7183584,31.0120884803924,"Fourth","fds",1,"Poor"
1848,"2023-08-15","refugee",10.0972102,33.5851702,9.94982092928151,"Second","fds",3,"Good"
1849,"2023-07-03","refugee",9.9685791,33.5704354,38.1763454110502,"Richest","fds",3,"Good"
1850,"2023-10-02","refugee",5.3968657,27.2537585,18.4116255289552,"Middle","fds",2,"Good"
1851,"2023-06-17","refugee",9.9090377,30.3708032,31.1655357567681,"Fourth","fds",2,"Good"
1852,"2023-06-10","host community member",9.9643743,33.729786,52.8454154862578,"Richest","fds",4,"Good"
1853,"2023-06-16","host community member",10.1094399,33.1105372,21.7689030857554,"Fourth","fds",1,"Poor"
1854,"2023-09-12","refugee",5.074185,27.4773711,13.4694446495611,"Second","fds",1,"Poor"
1855,"2023-10-10","refugee",5.3920569,27.2960387,10.6592486598544,"Second","fds",1,"Poor"
1856,"2023-06-07","refugee",10.1017958,33.5925385,22.4711397159059,"Fourth","fds",1,"Poor"
1857,"2023-05-10","host community member",10.0045682,30.123316,21.7219617552133,"Fourth","fds",1,"Poor"
1859,"2023-06-13","host community member",9.9511882,30.2726933,33.9761554826436,"Richest","fds",2,"Good"
1860,"2023-06-26","refugee",9.9641743,30.2730706,6.34677909107006,"Poorest","fds",3,"Good"
1861,"2023-10-14","refugee",3.6913637,30.775796,25.0264287630646,"Fourth","fds",1,"Poor"
1862,"2023-06-22","refugee",10.1104726,33.5915609,28.9865043913144,"Fourth","fds",2,"Good"
1863,"2023-04-18","refugee",7.1720295,34.0998083,17.0945677780803,"Middle","fds",2,"Good"
1864,"2023-05-20","host community member",10.0516893,30.035863,13.4694446495611,"Second","fds",1,"Poor"
1865,"2023-06-08","host community member",9.9627534,33.7261186,54.6700712456233,"Richest","fds",3,"Good"
1866,"2023-07-12","host community member",10.2734729,29.9846554,39.6483751582653,"Richest","fds",0,"Poor"
1867,"2023-05-12","refugee",9.9632412,30.2776112,26.1765938496613,"Fourth","fds",3,"Good"
1868,"2023-05-03","refugee",9.9693204,30.2838149,39.758004432219,"Richest","fds",3,"Good"
1869,"2023-06-06","refugee",10.0982825,33.5892554,5.93720253519696,"Poorest","fds",1,"Poor"
1870,"2023-06-12","refugee",10.1024979,33.5891971,11.774476688647,"Second","fds",2,"Good"
1872,"2023-06-03","refugee",4.5614186,28.4042745,72.9707965238292,"Richest","fds",1,"Poor"
1873,"2023-06-23","host community member",9.9096061,29.9819132,0,"Poorest","fds",2,"Good"
1874,"2023-04-20","host community member",9.9384636,30.2835337,65.7425060077265,"Richest","fds",1,"Poor"
1876,"2023-05-24","refugee",9.9854483,33.7442907,15.701223155842,"Middle","fds",1,"Poor"
1877,"2023-05-25","refugee",9.9623538,30.2846884,24.496435679374,"Fourth","fds",2,"Good"
1878,"2023-04-26","refugee",9.9658384,30.2902039,27.0061575492305,"Fourth","fds",3,"Good"
1879,"2023-08-17","host community member",9.9647037,33.7315865,11.3887535870577,"Second","fds",3,"Good"
1880,"2023-05-26","refugee",9.9584118,30.2810191,26.3210914387395,"Fourth","fds",1,"Poor"
1881,"2023-07-21","host community member",9.9481053,33.8206228,0,"Poorest","fds",2,"Good"
1882,"2023-07-20","host community member",9.8867786,30.2714205,17.6094149793819,"Middle","fds",1,"Poor"
1883,"2023-05-24","refugee",4.5752567,28.3848233,32.6039368437852,"Richest","fds",2,"Good"
1884,"2023-06-09","host community member",9.9588624,33.7238248,74.250466137721,"Richest","fds",2,"Good"
1885,"2023-08-02","refugee",10.0073708,33.7704834,4.11254677583147,"Poorest","fds",2,"Good"
1887,"2023-07-11","refugee",9.9804839,33.5704497,96.4038032202092,"Richest","fds",3,"Good"
1888,"2023-05-02","refugee",4.758716,31.4413011,9.15452127181912,"Second","fds",2,"Good"
1889,"2023-05-20","refugee",9.9864798,33.7378514,5.93720253519696,"Poorest","fds",1,"Poor"
1890,"2023-09-02","refugee",5.0208899,27.4480166,15.2941004089266,"Middle","fds",0,"Poor"
1891,"2023-08-15","host community member",9.96323,33.711625,7.63879133955467,"Poorest","fds",1,"Poor"
1892,"2023-07-20","host community member",9.9520297,33.797393,14.5061400181075,"Middle","fds",1,"Poor"
1893,"2023-09-08","host community member",9.9727707,33.7463592,23.7560083502621,"Fourth","fds",2,"Good"
1894,"2023-07-19","refugee",9.991233,33.5886563,23.496772073025,"Fourth","fds",3,"Good"
1895,"2023-04-18","host community member",9.9753016,33.7369256,32.4009982480029,"Fourth","fds",1,"Poor"
1896,"2023-08-24","refugee",9.9637027,33.5628473,5.93720253519696,"Poorest","fds",1,"Poor"
1897,"2023-05-24","refugee",9.9851268,33.5834519,53.8906657091829,"Richest","fds",1,"Poor"
1898,"2023-08-01","refugee",9.9885549,33.7575653,5.93720253519696,"Poorest","fds",1,"Poor"
1899,"2023-06-09","refugee",10.1092485,30.0826442,24.496435679374,"Fourth","fds",2,"Good"
1900,"2023-07-20","host community member",9.9484517,33.8229675,13.733978933906,"Second","fds",1,"Poor"
1901,"2023-08-12","refugee",9.9105233,30.3535875,21.9376583452733,"Fourth","fds",2,"Good"
1902,"2023-08-17","host community member",9.9071548,29.9806319,5.04197449598764,"Poorest","fds",2,"Good"
1903,"2023-07-05","refugee",9.9106586,30.3640268,12.3171563578036,"Second","fds",3,"Good"
1905,"2023-07-24","host community member",10.0076328,29.9529489,0,"Poorest","fds",2,"Good"
1906,"2023-08-15","refugee",9.9915774,33.7451819,15.6575420494336,"Middle","fds",3,"Good"
1907,"2023-07-05","refugee",9.9921882,33.6116251,41.2727606387608,"Richest","fds",2,"Good"
1908,"2023-05-05","refugee",9.9671459,30.2726731,19.151499982543,"Middle","fds",3,"Good"
1909,"2023-05-20","refugee",9.9912643,33.736474,5.93720253519696,"Poorest","fds",1,"Poor"
1910,"2023-07-11","refugee",9.9833042,33.6224613,36.8047934265112,"Richest","fds",2,"Good"
1911,"2023-09-16","refugee",9.913704,30.3478252,12.1213198908914,"Second","fds",2,"Good"
1912,"2023-06-01","host community member",9.9594927,33.7136876,29.9503637584644,"Fourth","fds",1,"Poor"
1914,"2023-08-03","refugee",9.9881493,33.7530511,28.577933372201,"Fourth","fds",2,"Good"
1915,"2023-06-19","host community member",9.9632815,33.7277618,9.15452127181912,"Second","fds",2,"Good"
1916,"2023-07-03","refugee",9.9651376,33.5697669,31.3576082334679,"Fourth","fds",2,"Good"
1917,"2023-06-14","host community member",9.9629721,33.7333235,42.8770121253248,"Richest","fds",2,"Good"
1918,"2023-05-02","refugee",9.9938209,33.7589333,22.5991389902381,"Fourth","fds",2,"Good"
1919,"2023-05-11","host community member",10.0032364,30.1214575,5.04197449598764,"Poorest","fds",2,"Good"
1920,"2023-05-19","host community member",10.1994663,33.4490026,29.8212799639462,"Fourth","fds",1,"Poor"
1921,"2023-06-07","refugee",10.1053408,33.5949121,21.8166139027377,"Fourth","fds",2,"Good"
1922,"2023-05-02","refugee",9.9886282,33.7593603,24.3617050049764,"Fourth","fds",2,"Good"
1923,"2023-06-20","refugee",9.9748253,30.2894923,17.3268442231775,"Middle","fds",4,"Good"
1924,"2023-09-15","refugee",9.9008371,30.3548253,7.399273766234,"Poorest","fds",2,"Good"
1925,"2023-07-26","refugee",10.0120492,33.7735702,21.8166139027377,"Fourth","fds",2,"Good"
1926,"2023-07-17","host community member",9.891871,29.994796,14.5671205504783,"Middle","fds",1,"Poor"
1927,"2023-04-29","host community member",9.9468425,33.825339,46.9288831861473,"Richest","fds",1,"Poor"
1928,"2023-06-23","host community member",9.911327,29.9836328,0,"Poorest","fds",2,"Good"
1929,"2023-07-05","refugee",9.9899102,33.5989904,33.0335544323928,"Richest","fds",3,"Good"
1930,"2023-08-25","refugee",9.9794716,33.5759255,21.4765703188894,"Middle","fds",3,"Good"
1931,"2023-05-12","refugee",4.7555126,28.7004267,10.5361817048466,"Second","fds",2,"Good"
1932,"2023-07-15","refugee",9.9755137,33.583005,4.11254677583147,"Poorest","fds",2,"Good"
1933,"2023-06-05","refugee",9.9764574,33.5857817,35.2677867476314,"Richest","fds",4,"Good"
1934,"2023-09-05","refugee",4.9454683,27.725739,26.8390956825287,"Fourth","fds",1,"Poor"
1935,"2023-06-15","refugee",9.9651166,33.5794501,21.1071861721649,"Middle","fds",4,"Good"
1936,"2023-06-27","host community member",9.9616382,33.7253278,20.7115053853225,"Middle","fds",2,"Good"
1937,"2023-08-23","refugee",9.9736035,33.576018,18.1361846272595,"Middle","fds",3,"Good"
1938,"2023-07-27","refugee",10.0069457,33.7698971,4.11254677583147,"Poorest","fds",2,"Good"
1940,"2023-08-11","refugee",9.992152,33.7432872,39.6125755574954,"Richest","fds",3,"Good"
1941,"2023-06-14","refugee",10.1031978,30.0765953,11.774476688647,"Second","fds",2,"Good"
1942,"2023-05-10","host community member",10.0218665,30.1230729,9.15452127181912,"Second","fds",2,"Good"
1943,"2023-05-04","refugee",9.9965404,33.7672527,20.8440141344994,"Middle","fds",1,"Poor"
1944,"2023-06-19","refugee",4.5715645,28.4005411,44.9330820414902,"Richest","fds",2,"Good"
1945,"2023-06-17","refugee",4.5608831,28.3914408,25.8088514797028,"Fourth","fds",1,"Poor"
1946,"2023-08-01","refugee",9.9873354,33.7429725,34.415207525651,"Richest","fds",3,"Good"
1947,"2023-08-12","host community member",9.9306082,30.2824254,1.82465575936548,"Poorest","fds",1,"Poor"
1948,"2023-04-26","host community member",9.9333503,30.2941776,3.34038569162993,"Poorest","fds",2,"Good"
1949,"2023-08-17","refugee",10.0990729,33.5895214,9.94982092928151,"Second","fds",3,"Good"
1950,"2023-05-10","refugee",9.9665224,30.2784607,34.5813300295929,"Richest","fds",2,"Good"
1951,"2023-05-27","refugee",4.5687152,28.397868,39.2253609213381,"Richest","fds",2,"Good"
1952,"2023-07-24","host community member",9.9736665,29.9574336,36.3079894666354,"Richest","fds",0,"Poor"
1953,"2023-08-04","host community member",9.9536066,33.7005864,34.0629105342959,"Richest","fds",1,"Poor"
1954,"2023-08-25","refugee",9.9785173,33.5699834,13.6345173365521,"Second","fds",4,"Good"
1955,"2023-07-03","refugee",9.9671693,33.5694234,15.8020396385118,"Middle","fds",1,"Poor"
1956,"2023-04-26","host community member",9.9860215,33.9046095,32.6598538983954,"Richest","fds",2,"Good"
